(adesso) lui ARRABBIARSI,(lui) si arrabbia
(adesso) noi ARRABBIARSI,(noi) ci arrabbiamo
(adesso) voi ARRABBIARSI,(voi) vi arrabbiate
(adesso) loro ARRABBIARSI,(loro) si arrabbiano
(ieri) io ARRABBIARSI,(io) mi arrabbiavo
(molto tempo fa) io ARRABBIARSI,(io) mi arrabbiai
(molto tempo fa) lei ARRABBIARSI,(lei) si arrabbiò
(domani) io ARRABBIARSI,(io) mi arrabbierò
(finito) voi ARRABBIARSI,(voi) vi siete arrabbiati
(perchè ieri) loro ARRABBIARSI,(loro) si erano arrabbiati
(passato) se loro ARRABBIARSI,se (loro) si sarebbero arrabbiate
(...ndo) ...  ARRABBIARSI,(... ) arrabbiandosi
(passato ...ndo) ARRABBIARSI,(essendosi) arrabbiato
(aggetivo) ...  ARRABBIARSI,(... ) arrabbiantesi
(per favore) ...  ARRABBIARSI,(... ) arrabbiati
(adesso) io CHIAMARSI,(io) mi chiamo
(adesso) tu CHIAMARSI,(tu) ti chiami
(adesso) lei CHIAMARSI,(lei) si chiama
(adesso) noi CHIAMARSI,(noi) ci chiamiamo
(adesso) voi CHIAMARSI,(voi) vi chiamate
(adesso) loro CHIAMARSI,(loro) si chiamano
(ieri) loro CHIAMARSI,(loro) si chiamavano
(molto tempo fa) io CHIAMARSI,(io) mi chiamai
(molto tempo fa) loro CHIAMARSI,(loro) si chiamarono
(domani) noi CHIAMARSI,(noi) ci chiameremo
(finito) lei CHIAMARSI,(lei) si è chiamata
(perchè ieri) tu CHIAMARSI,(tu) ti eri chiamato
(passato) se voi CHIAMARSI,se (voi) vi sareste chiamati
(...ndo) ...  CHIAMARSI,(... ) chiamandosi
(passato ...ndo) CHIAMARSI,(essendosi) chiamato
(aggetivo) ...  CHIAMARSI,(... ) chiamantesi
(per favore) ...  CHIAMARSI,(... ) chiamati
(adesso) io CHIEDERSI,(io) mi chiedo
(adesso) tu CHIEDERSI,(tu) ti chiedi
(adesso) lui CHIEDERSI,(lui) si chiede
(adesso) noi CHIEDERSI,(noi) ci chiediamo
(adesso) voi CHIEDERSI,(voi) vi chiedete
(adesso) loro CHIEDERSI,(loro) si chiedono
(ieri) loro CHIEDERSI,(loro) si chiedevano
(molto tempo fa) io CHIEDERSI,(io) mi chiesi
(molto tempo fa) tu CHIEDERSI,(tu) ti chiedesti
(domani) noi CHIEDERSI,(noi) ci chiederemo
(finito) loro CHIEDERSI,(loro) si sono chieste
(perchè ieri) loro CHIEDERSI,(loro) si erano chieste
(passato) se voi CHIEDERSI,se (voi) vi sareste chiesti
(...ndo) ...  CHIEDERSI,(... ) chiedendosi
(passato ...ndo) CHIEDERSI,(essendosi) chiesto
(aggetivo) ...  CHIEDERSI,(... ) chiedentesi
(per favore) ...  CHIEDERSI,(... ) chiediti
(adesso) io FERMARSI,(io) mi fermo
(adesso) tu FERMARSI,(tu) ti fermi
(adesso) lui FERMARSI,(lui) si ferma
(adesso) noi FERMARSI,(noi) ci fermiamo
(adesso) voi FERMARSI,(voi) vi fermate
(adesso) loro FERMARSI,(loro) si fermano
(ieri) io FERMARSI,(io) mi fermavo
(molto tempo fa) io FERMARSI,(io) mi fermai
(molto tempo fa) loro FERMARSI,(loro) si fermarono
(domani) voi FERMARSI,(voi) vi fermerete
(finito) loro FERMARSI,(loro) si sono fermati
(perchè ieri) loro FERMARSI,(loro) si erano fermate
(passato) se lei FERMARSI,se (lei) si sarebbe fermata
(...ndo) ...  FERMARSI,(... ) fermandosi
(passato ...ndo) FERMARSI,(essendosi) fermato
(aggetivo) ...  FERMARSI,(... ) fermantesi
(per favore) ...  FERMARSI,(... ) fermati
(adesso) io PERDERSI,(io) mi perdo
(adesso) tu PERDERSI,(tu) ti perdi
(adesso) lei PERDERSI,(lei) si perde
(adesso) noi PERDERSI,(noi) ci perdiamo
(adesso) voi PERDERSI,(voi) vi perdete
(adesso) loro PERDERSI,(loro) si perdono
(ieri) io PERDERSI,(io) mi perdevo
(molto tempo fa) io PERDERSI,(io) mi persi
(molto tempo fa) loro PERDERSI,(loro) si persero
(domani) io PERDERSI,(io) mi perderò
(finito) noi PERDERSI,(noi) ci siamo persi
(perchè ieri) tu PERDERSI,(tu) ti eri perso
(passato) se lui PERDERSI,se (lui) si sarebbe perso
(...ndo) ...  PERDERSI,(... ) perdendosi
(passato ...ndo) PERDERSI,(essendosi) perso
(aggetivo) ...  PERDERSI,(... ) perdentesi
(per favore) ...  PERDERSI,(... ) perditi
(adesso) io PETTINARSI,(io) mi pettino
(adesso) tu PETTINARSI,(tu) ti pettini
(adesso) lei PETTINARSI,(lei) si pettina
(adesso) noi PETTINARSI,(noi) ci pettiniamo
(adesso) voi PETTINARSI,(voi) vi pettinate
(adesso) loro PETTINARSI,(loro) si pettinano
(ieri) tu PETTINARSI,(tu) ti pettinavi
(molto tempo fa) io PETTINARSI,(io) mi pettinai
(molto tempo fa) loro PETTINARSI,(loro) si pettinarono
(domani) io PETTINARSI,(io) mi pettinerò
(finito) loro PETTINARSI,(loro) si sono pettinati
(perchè ieri) voi PETTINARSI,(voi) vi eravate pettinati
(passato) se noi PETTINARSI,se (noi) ci saremmo pettinati
(...ndo) ...  PETTINARSI,(... ) pettinandosi
(passato ...ndo) PETTINARSI,(essendosi) pettinato
(aggetivo) ...  PETTINARSI,(... ) pettinantesi
(per favore) ...  PETTINARSI,(... ) pettinati
(adesso) io PREOCCUPARSI,(io) mi preoccupo
(adesso) tu PREOCCUPARSI,(tu) ti preoccupi
(adesso) lui PREOCCUPARSI,(lui) si preoccupa
(adesso) noi PREOCCUPARSI,(noi) ci preoccupiamo
(adesso) voi PREOCCUPARSI,(voi) vi preoccupate
(adesso) loro PREOCCUPARSI,(loro) si preoccupano
(ieri) loro PREOCCUPARSI,(loro) si preoccupavano
(molto tempo fa) io PREOCCUPARSI,(io) mi preoccupai
(molto tempo fa) lei PREOCCUPARSI,(lei) si preoccupò
(domani) lei PREOCCUPARSI,(lei) si preoccuperà
(finito) loro PREOCCUPARSI,(loro) si sono preoccupate
(perchè ieri) lui PREOCCUPARSI,(lui) si era preoccupato
(passato) se voi PREOCCUPARSI,se (voi) vi sareste preoccupati
(...ndo) ...  PREOCCUPARSI,(... ) preoccupandosi
(passato ...ndo) PREOCCUPARSI,(essendosi) preoccupato
(aggetivo) ...  PREOCCUPARSI,(... ) preoccupantesi
(per favore) ...  PREOCCUPARSI,(... ) preoccupati
(adesso) io PREPARARSI,(io) mi preparo
(adesso) tu PREPARARSI,(tu) ti prepari
(adesso) lei PREPARARSI,(lei) si prepara
(adesso) noi PREPARARSI,(noi) ci prepariamo
(adesso) voi PREPARARSI,(voi) vi preparate
(adesso) loro PREPARARSI,(loro) si preparano
(ieri) voi PREPARARSI,(voi) vi preparavate
(molto tempo fa) io PREPARARSI,(io) mi preparai
(molto tempo fa) lui PREPARARSI,(lui) si preparò
(domani) loro PREPARARSI,(loro) si prepareranno
(finito) lei PREPARARSI,(lei) si è preparata
(perchè ieri) loro PREPARARSI,(loro) si erano preparate
(passato) se loro PREPARARSI,se (loro) si sarebbero preparate
(...ndo) ...  PREPARARSI,(... ) preparandosi
(passato ...ndo) PREPARARSI,(essendosi) preparato
(aggetivo) ...  PREPARARSI,(... ) preparantesi
(per favore) ...  PREPARARSI,(... ) preparati
(adesso) io RICORDARSI,(io) mi ricordo
(adesso) tu RICORDARSI,(tu) ti ricordi
(adesso) lei RICORDARSI,(lei) si ricorda
(adesso) noi RICORDARSI,(noi) ci ricordiamo
(adesso) voi RICORDARSI,(voi) vi ricordate
(adesso) loro RICORDARSI,(loro) si ricordano
(ieri) voi RICORDARSI,(voi) vi ricordavate
(molto tempo fa) io RICORDARSI,(io) mi ricordai
(molto tempo fa) tu RICORDARSI,(tu) ti ricordasti
(domani) tu RICORDARSI,(tu) ti ricorderai
(finito) lei RICORDARSI,(lei) si è ricordata
(perchè ieri) loro RICORDARSI,(loro) si erano ricordati
(passato) se loro RICORDARSI,se (loro) si sarebbero ricordate
(...ndo) ...  RICORDARSI,(... ) ricordandosi
(passato ...ndo) RICORDARSI,(essendosi) ricordato
(aggetivo) ...  RICORDARSI,(... ) ricordantesi
(per favore) ...  RICORDARSI,(... ) ricordati
(adesso) io SBRIGARSI,(io) mi sbrigo
(adesso) tu SBRIGARSI,(tu) ti sbrighi
(adesso) lui SBRIGARSI,(lui) si sbriga
(adesso) noi SBRIGARSI,(noi) ci sbrighiamo
(adesso) voi SBRIGARSI,(voi) vi sbrigate
(adesso) loro SBRIGARSI,(loro) si sbrigano
(ieri) tu SBRIGARSI,(tu) ti sbrigavi
(molto tempo fa) io SBRIGARSI,(io) mi sbrigai
(molto tempo fa) tu SBRIGARSI,(tu) ti sbrigasti
(domani) lei SBRIGARSI,(lei) si sbrigherà
(finito) io SBRIGARSI,(io) mi sono sbrigato
(perchè ieri) io SBRIGARSI,(io) mi ero sbrigato
(passato) se lei SBRIGARSI,se (lei) si sarebbe sbrigata
(...ndo) ...  SBRIGARSI,(... ) sbrigandosi
(passato ...ndo) SBRIGARSI,(essendosi) sbrigato
(aggetivo) ...  SBRIGARSI,(... ) sbrigantesi
(per favore) ...  SBRIGARSI,(... ) sbrigati
